198,  1.033953,  1.033357
199,  1.034205,  1.033651
200,  1.030058,  1.028713
201,  1.023661,  1.021647
202,  1.017569,  1.016048
203,  1.014712,  1.014721
204,  1.018122,  1.019193
205,  1.030285,  1.031031
206,  1.052185,  1.051825
207,  1.082272,  1.080928
208,  1.115781,  1.114379
209,  1.145484,  1.145230
210,  1.164577,  1.165566
211,  1.169838,  1.170842
212,  1.162239,  1.161993
213,  1.145265,  1.143936
214,  1.123018,  1.122686
215,  1.099141,  1.101313
216,  1.076439,  1.079261
217,  1.056806,  1.057548
218,  1.041191,  1.040048
219,  1.029549,  1.028121
220,  1.020763,  1.019545
221,  1.012659,  1.011461
222,  1.002189,  1.001124
223,  0.985975,  0.985385
224,  0.961373,  0.961452
225,  0.927878,  0.928408
226,  0.887701,  0.887850
227,  0.844748,  0.843670
228,  0.803028,  0.801125
229,  0.765798,  0.764390
230,  0.735436,  0.734792
231,  0.713515,  0.712783
232,  0.700766,  0.700242
233,  0.696985,  0.697983
234,  0.701059,  0.703466
235,  0.711217,  0.713328
236,  0.725485,  0.725802
237,  0.742205,  0.740522
238,  0.760487,  0.757913
239,  0.780547,  0.778830
240,  0.803796,  0.804023
241,  0.832465,  0.833989
242,  0.868391,  0.869485
243,  0.911255,  0.911052
244,  0.957877,  0.956841
245,  1.003735,  1.002116
246,  1.045223,  1.042871
247,  1.080692,  1.078283
248,  1.110207,  1.108737
249,  1.134864,  1.133860
250,  1.156158,  1.154299
251,  1.175524,  1.173190
252,  1.194054,  1.192940
253,  1.212379,  1.212754
254,  1.230695,  1.231103
255,  1.248884,  1.248078
256,  1.266640,  1.263992
257,  1.283480,  1.278517
258,  1.298500,  1.292284
259,  1.309769,  1.305926
260,  1.313696,  1.316033
261,  1.305660,  1.313042
262,  1.282615,  1.287621
263,  1.245222,  1.241656
264,  1.197020,  1.186940
265,  1.142193,  1.133645
266,  1.084148,  1.083776
267,  1.025192,  1.032362
268,  0.966703,  0.974623
269,  0.909441,  0.912712
270,  0.853817,  0.852463
271,  0.800079,  0.796968
272,  0.748416,  0.745882
273,  0.698999,  0.697631
274,  0.651991,  0.651297
275,  0.607558,  0.607295
276,  0.565929,  0.566631
277,  0.527497,  0.529639
278,  0.492962,  0.495816
279,  0.463451,  0.465216
280,  0.440647,  0.440289
281,  0.426956,  0.425841
282,  0.425606,  0.426019
283,  0.440320,  0.442206
284,  0.474057,  0.474966
285,  0.526868,  0.525562
286,  0.594386,  0.592653
287,  0.668819,  0.668540
288,  0.741983,  0.742434
289,  0.807811,  0.807587
290,  0.863005,  0.862650
291,  0.906455,  0.907267
292,  0.938388,  0.939852
293,  0.959730,  0.960380
294,  0.971732,  0.971694
295,  0.975805,  0.976080
296,  0.973487,  0.974464
297,  0.966480,  0.968098
298,  0.956735,  0.958560
299,  0.946570,  0.947937
300,  0.938761,  0.939093
301,  0.936469,  0.935536
302,  0.942809,  0.941345
303,  0.959995,  0.959661
304,  0.988265,  0.989714
305,  1.024910,  1.026566
306,  1.064101,  1.064075
307,  1.098665,  1.097253
308,  1.123405,  1.122642
309,  1.137060,  1.137743
310,  1.141552,  1.142124
311,  1.140181,  1.139793
312,  1.136291,  1.136251
313,  1.132636,  1.132989
314,  1.131148,  1.130294
315,  1.132844,  1.131616
316,  1.137804,  1.138596
317,  1.145212,  1.147778
318,  1.153459,  1.155418
319,  1.160217,  1.160368
320,  1.162401,  1.161762
321,  1.156239,  1.156766
322,  1.138207,  1.140486
323,  1.107121,  1.108496
324,  1.065472,  1.061943
325,  1.018065,  1.009750
326,  0.969583,  0.962676
327,  0.923356,  0.924553
328,  0.881269,  0.890183
329,  0.844032,  0.853056
330,  0.811458,  0.814411
331,  0.782721,  0.780426
332,  0.756648,  0.753408
333,  0.732041,  0.730340
334,  0.707977,  0.707700
335,  0.684032,  0.684886
336,  0.660379,  0.662720
337,  0.637844,  0.641206
338,  0.617994,  0.620413
339,  0.603317,  0.603073
340,  0.597306,  0.595000
341,  0.604023,  0.602054
342,  0.626663,  0.626951
343,  0.665554,  0.668436
344,  0.717249,  0.721531
345,  0.775948,  0.779094
346,  0.835981,  0.835853
347,  0.893317,  0.890492
348,  0.945695,  0.942976
349,  0.992089,  0.991535
350,  1.032149,  1.033086
351,  1.065827,  1.066401
352,  1.093216,  1.093143
353,  1.114525,  1.114761
354,  1.130140,  1.130906
355,  1.140719,  1.141207
356,  1.147307,  1.146850
357,  1.151472,  1.150547
358,  1.155376,  1.155110
359,  1.161622,  1.162231
360,  1.172652,  1.173274
361,  1.189671,  1.189733
362,  1.211384,  1.211268
363,  1.233268,  1.233938
364,  1.248462,  1.250097
365,  1.250668,  1.251637
366,  1.237057,  1.236091
367,  1.208749,  1.207417
368,  1.169213,  1.170463
369,  1.122479,  1.127443
370,  1.072115,  1.078458
371,  1.020906,  1.024192
372,  0.970856,  0.968807
373,  0.923279,  0.918252
374,  0.878864,  0.875198
375,  0.837673,  0.837798
376,  0.799122,  0.802486
377,  0.762077,  0.766447
378,  0.725223,  0.728197
379,  0.687680,  0.687695
380,  0.649539,  0.646804
381,  0.611928,  0.608570
382,  0.576625,  0.575027
383,  0.545677,  0.546354
384,  0.521332,  0.522899
385,  0.506185,  0.507114
386,  0.503249,  0.502808
387,  0.515553,  0.513485
388,  0.545016,  0.541736
389,  0.590971,  0.588112
390,  0.649578,  0.648948
391,  0.714975,  0.716464
392,  0.781321,  0.782914
393,  0.844174,  0.844399
394,  0.900712,  0.900063
395,  0.949309,  0.948810
396,  0.989066,  0.988424
397,  1.019593,  1.018109
398,  1.041016,  1.039507
399,  1.054012,  1.053684
400,  1.059763,  1.060144
401,  1.059877,  1.059536
402,  1.056343,  1.054804
403,  1.051530,  1.050075
404,  1.048181,  1.048912
405,  1.049234,  1.052744
406,  1.057364,  1.061599
407,  1.074217,  1.076391
408,  1.099463,  1.098403
409,  1.129911,  1.126782
410,  1.159358,  1.156943
411,  1.180342,  1.180535
412,  1.187519,  1.189351
413,  1.179893,  1.180938
414,  1.160138,  1.159230
415,  1.132500,  1.131080
416,  1.101156,  1.102000
417,  1.069486,  1.072997
418,  1.039921,  1.043001
419,  1.013946,  1.014279
420,  0.992104,  0.990560
421,  0.973929,  0.972139
422,  0.957909,  0.956499
423,  0.941608,  0.940633
424,  0.922086,  0.921558
425,  0.896761,  0.896682
426,  0.864540,  0.865012
427,  0.826563,  0.827781
428,  0.785791,  0.787636
429,  0.745799,  0.747764
430,  0.709874,  0.711413
431,  0.680764,  0.681234
432,  0.660696,  0.659502
433,  0.651282,  0.648800
434,  0.653232,  0.650826
435,  0.666083,  0.664766
436,  0.688225,  0.688076
437,  0.717346,  0.717814
438,  0.751092,  0.751132
439,  0.787658,  0.786319
440,  0.826121,  0.823663
441,  0.866430,  0.864331
442,  0.908937,  0.908388
443,  0.953453,  0.954204
444,  0.998343,  0.999291
445,  1.040707,  1.041141
446,  1.077710,  1.077760
447,  1.107795,  1.108262
448,  1.130955,  1.132536
449,  1.148364,  1.150432
450,  1.161881,  1.162743
451,  1.173615,  1.173328
452,  1.185533,  1.187276
453,  1.199113,  1.205764
454,  1.215074,  1.225422
455,  1.233217,  1.242440
456,  1.252395,  1.255798
457,  1.270558,  1.267203
458,  1.284811,  1.278442
459,  1.291496,  1.288118
460,  1.286632,  1.289873
461,  1.267273,  1.274426
462,  1.233267,  1.236836
463,  1.187540,  1.182696
464,  1.134458,  1.124020
465,  1.078063,  1.069612
466,  1.021283,  1.020229
467,  0.965883,  0.971098
468,  0.912684,  0.918908
469,  0.861823,  0.865384
470,  0.813029,  0.813712
471,  0.765889,  0.765056
472,  0.720090,  0.718803
473,  0.675568,  0.674105
474,  0.632548,  0.631101
475,  0.591509,  0.590798
476,  0.553138,  0.553737
477,  0.518356,  0.519499
478,  0.488427,  0.488255
479,  0.465150,  0.462764
480,  0.451069,  0.448096
481,  0.449518,  0.448578
482,  0.464138,  0.465795
483,  0.497449,  0.499718
484,  0.548889,  0.549844
485,  0.613937,  0.613661
486,  0.685516,  0.684910
487,  0.756539,  0.755712
488,  0.821649,  0.820660
489,  0.877611,  0.877326
490,  0.922941,  0.923721
491,  0.957377,  0.957997
492,  0.981433,  0.981026
493,  0.996094,  0.995780
494,  1.002626,  1.003421
495,  1.002505,  1.003711
496,  0.997416,  0.998011
497,  0.989331,  0.989099
498,  0.980616,  0.980003
499,  0.974093,  0.973635
500,  0.972911,  0.972606
501,  0.980045,  0.979614
502,  0.997456,  0.997161
503,  1.025106,  1.025237
504,  1.060061,  1.060210
505,  1.096296,  1.096162
506,  1.126435,  1.126515
507,  1.145185,  1.145958
508,  1.151448,  1.152204
509,  1.147526,  1.146794
510,  1.137132,  1.135218
511,  1.123948,  1.123210
512,  1.110994,  1.111947
513,  1.100433,  1.100791
514,  1.093503,  1.092606
515,  1.090464,  1.089907
516,  1.090554,  1.090735
517,  1.092009,  1.091870
518,  1.092154,  1.091220
519,  1.087570,  1.086530
520,  1.074588,  1.074490
521,  1.050551,  1.051594
522,  1.015530,  1.016069
523,  0.972735,  0.970256
524,  0.926852,  0.921342
525,  0.882125,  0.877476
526,  0.841574,  0.841639
527,  0.807007,  0.810721
528,  0.779199,  0.782061
529,  0.758018,  0.758262
530,  0.742566,  0.742322
531,  0.731406,  0.732181
532,  0.722900,  0.723540
533,  0.715607,  0.714774
534,  0.708656,  0.706994
535,  0.702035,  0.701377
536,  0.696789,  0.698088
537,  0.695155,  0.697562
538,  0.700526,  0.702198
539,  0.716816,  0.716413
540,  0.746707,  0.744575
541,  0.789509,  0.787683
542,  0.840822,  0.841043
543,  0.894785,  0.896387
544,  0.946675,  0.947874
545,  0.993905,  0.994584
546,  1.035658,  1.037005
547,  1.072137,  1.074131
548,  1.103946,  1.105540
549,  1.131720,  1.132949
550,  1.155965,  1.157147
551,  1.177045,  1.177338
552,  1.195250,  1.193706
553,  1.210928,  1.208026
554,  1.224643,  1.221997
555,  1.237320,  1.235322
556,  1.250254,  1.247159
557,  1.264696,  1.259578
558,  1.280754,  1.276013
559,  1.295926,  1.295608
560,  1.304798,  1.309948
561,  1.301360,  1.307194
562,  1.282431,  1.282678
563,  1.248773,  1.242980
564,  1.203585,  1.197604
565,  1.150617,  1.150543
566,  1.093152,  1.099292
567,  1.033733,  1.040191
568,  0.974216,  0.975202
569,  0.915907,  0.911284
570,  0.859682,  0.853547
571,  0.806072,  0.802267
572,  0.755304,  0.754931
573,  0.707338,  0.709137
574,  0.661923,  0.663943
575,  0.618766,  0.619725
576,  0.577790,  0.577652
577,  0.539365,  0.538993
578,  0.504340,  0.504330
579,  0.473962,  0.473899
580,  0.449885,  0.449354
581,  0.434360,  0.434322
582,  0.430460,  0.432028
583,  0.441959,  0.444084
584,  0.472278,  0.472713
585,  0.522256,  0.520758
586,  0.588109,  0.586990
587,  0.662049,  0.662839
588,  0.735564,  0.736702
589,  0.802320,  0.801863
590,  0.858901,  0.857733
591,  0.904119,  0.904432
592,  0.938081,  0.939630
593,  0.961541,  0.961974
594,  0.975573,  0.974309
595,  0.981463,  0.979998
596,  0.980670,  0.980185
597,  0.974844,  0.975435
598,  0.965872,  0.966796
599,  0.955985,  0.956345
600,  0.947869,  0.947176
601,  0.944657,  0.942883
602,  0.949571,  0.947424
603,  0.965078,  0.964146
604,  0.991748,  0.992903
605,  1.027218,  1.029158
606,  1.065921,  1.066598
607,  1.100647,  1.099721
608,  1.125785,  1.124824
609,  1.139541,  1.139737
610,  1.143502,  1.144014
611,  1.140898,  1.140843
612,  1.135167,  1.135359
613,  1.129238,  1.129641
614,  1.125241,  1.124272
615,  1.124412,  1.122673
616,  1.127041,  1.127073
617,  1.132491,  1.134548
618,  1.139256,  1.141163
619,  1.145032,  1.145358
620,  1.146719,  1.146094
621,  1.140542,  1.140638
622,  1.122941,  1.124526
623,  1.092564,  1.093734
624,  1.051655,  1.048914
625,  1.004876,  0.997708
626,  0.956938,  0.950292
627,  0.911294,  0.911396
628,  0.869992,  0.877210
629,  0.833904,  0.841714
630,  0.802975,  0.805611
631,  0.776445,  0.774544
632,  0.753120,  0.750593
633,  0.731683,  0.730536
634,  0.711024,  0.710751
635,  0.690511,  0.690733
636,  0.670155,  0.671532
637,  0.650707,  0.653334
638,  0.633757,  0.636166
639,  0.621894,  0.622390
640,  0.618745,  0.617358
641,  0.628412,  0.626780
642,  0.653867,  0.653642
643,  0.694910,  0.696876
644,  0.747548,  0.751145
645,  0.805795,  0.808762
646,  0.864214,  0.864409
647,  0.919217,  0.917164
648,  0.968989,  0.967286
649,  1.012876,  1.013124
650,  1.050798,  1.052075
651,  1.082888,  1.083743
652,  1.109334,  1.109843
653,  1.130368,  1.131133
654,  1.146335,  1.147142
655,  1.157821,  1.157952
656,  1.165790,  1.165069
657,  1.171740,  1.170910
658,  1.177759,  1.177424
659,  1.186302,  1.185956
660,  1.199457,  1.198522
661,  1.217701,  1.216767
662,  1.238616,  1.239030
663,  1.256610,  1.259040
664,  1.264766,  1.267601
665,  1.258152,  1.258516
666,  1.235818,  1.233499
667,  1.200128,  1.198510
668,  1.154887,  1.157360
669,  1.103900,  1.110232
670,  1.050333,  1.056248
671,  0.996577,  0.997444
672,  0.944317,  0.939847
673,  0.894628,  0.888843
674,  0.848034,  0.845139
675,  0.804508,  0.805829
676,  0.763481,  0.767561
677,  0.723987,  0.728236
678,  0.685046,  0.687143
679,  0.646212,  0.645085
680,  0.607917,  0.604455
681,  0.571394,  0.567857
682,  0.538323,  0.536409
683,  0.510647,  0.510383
684,  0.490642,  0.491296
685,  0.481118,  0.482142
686,  0.485367,  0.485989
687,  0.506452,  0.505690
688,  0.545643,  0.543681
689,  0.600816,  0.599490
690,  0.666462,  0.667231
691,  0.735702,  0.737625
692,  0.802596,  0.803610
693,  0.863192,  0.862865
694,  0.915333,  0.914971
695,  0.958045,  0.958222
696,  0.991048,  0.990660
697,  1.014557,  1.013112
698,  1.029238,  1.027900
699,  1.036179,  1.035628
700,  1.036836,  1.036339
701,  1.033001,  1.031683
702,  1.026813,  1.024791
703,  1.020815,  1.019309
704,  1.017924,  1.018062
705,  1.021163,  1.022498
706,  1.033033,  1.034041
707,  1.054562,  1.054302
708,  1.084289,  1.082849
709,  1.117550,  1.115962
710,  1.147159,  1.146784
711,  1.166234,  1.167243
712,  1.171403,  1.172503
713,  1.163530,  1.163361
714,  1.146078,  1.144753
715,  1.123176,  1.122782
716,  1.098510,  1.100681
717,  1.074927,  1.077916
718,  1.054358,  1.055306
719,  1.037797,  1.036708
720,  1.025239,  1.023736
721,  1.015616,  1.014316
722,  1.006796,  1.005566
723,  0.995774,  0.994709
724,  0.979204,  0.978610
725,  0.954462,  0.954521
726,  0.921015,  0.921561
727,  0.881002,  0.881314
728,  0.838263,  0.837516
729,  0.796774,  0.795211
730,  0.759792,  0.758534
731,  0.729733,  0.729031
732,  0.708225,  0.707355
733,  0.696068,  0.695402
734,  0.693122,  0.693944
735,  0.698307,  0.700529
736,  0.709853,  0.711883
737,  0.725752,  0.726151
738,  0.744290,  0.742762
739,  0.764513,  0.761987
740,  0.786554,  0.784697
741,  0.811716,  0.811701
742,  0.842063,  0.843426
743,  0.879202,  0.880331
744,  0.922590,  0.922583
745,  0.968978,  0.968120
746,  1.013982,  1.012409
747,  1.054240,  1.051884
748,  1.088328,  1.085980
749,  1.116473,  1.115066
750,  1.139879,  1.138805
751,  1.160112,  1.158103
752,  1.178656,  1.176346
753,  1.196627,  1.195916
754,  1.214649,  1.215799
755,  1.232874,  1.234230
756,  1.251102,  1.251021
757,  1.268897,  1.266381
758,  1.285593,  1.280362
759,  1.300020,  1.293851
760,  1.309900,  1.306912
761,  1.311386,  1.314947
762,  1.300050,  1.307800
763,  1.273576,  1.277564
764,  1.233379,  1.228417
765,  1.183325,  1.172780
766,  1.127546,  1.119810
767,  1.069254,  1.070158
768,  1.010541,  1.018269
769,  0.952611,  0.960138
770,  0.896083,  0.898787
771,  0.841265,  0.839739
772,  0.788335,  0.785399
773,  0.737448,  0.735134
774,  0.688763,  0.687463
775,  0.642454,  0.641739
776,  0.598723,  0.598563
777,  0.557849,  0.558841
778,  0.520299,  0.522655
779,  0.486867,  0.489485
780,  0.458804,  0.459858
781,  0.437963,  0.436983
782,  0.426964,  0.425885
783,  0.429224,  0.430102
784,  0.448421,  0.450497
785,  0.486957,  0.487645
786,  0.543819,  0.542450
787,  0.613610,  0.612221
788,  0.688229,  0.688184
789,  0.759930,  0.760196
790,  0.823357,  0.822992
791,  0.875803,  0.875725
792,  0.916518,  0.917627
793,  0.945921,  0.947225
794,  0.965020,  0.965410
795,  0.975106,  0.975170
796,  0.977616,  0.978178
797,  0.974120,  0.975303
798,  0.966370,  0.967994
799,  0.956398,  0.958011
800,  0.946634,  0.947660
801,  0.939969,  0.939943
802,  0.939606,  0.938451
803,  0.948514,  0.947184
804,  0.968502,  0.968562
805,  0.999146,  1.000717
806,  1.036925,  1.038192
807,  1.075412,  1.074960
808,  1.107591,  1.106288
809,  1.129155,  1.128879
810,  1.139786,  1.140571
811,  1.141940,  1.142060
812,  1.139048,  1.138397
813,  1.134371,  1.134434
814,  1.130494,  1.130693
815,  1.129145,  1.128063
816,  1.131129,  1.130225
817,  1.136308,  1.137572
818,  1.143660,  1.146121
819,  1.151376,  1.152768
820,  1.156916,  1.156646
821,  1.156974,  1.156428
822,  1.147708,  1.148672
823,  1.126020,  1.128357
824,  1.091693,  1.092118
825,  1.048062,  1.043170
826,  1.000093,  0.991590
827,  0.952168,  0.946965
828,  0.907222,  0.910660
829,  0.866816,  0.876253
830,  0.831413,  0.838848
831,  0.800638,  0.801754
832,  0.773536,  0.770679
833,  0.748873,  0.746127
834,  0.725456,  0.724305
835,  0.702433,  0.702387
836,  0.679494,  0.680530
837,  0.656965,  0.659499
838,  0.635864,  0.639100
839,  0.618023,  0.619883
840,  0.606259,  0.605489
841,  0.604353,  0.602064
842,  0.616305,  0.614815
843,  0.644590,  0.645407
844,  0.688261,  0.691469
845,  0.742802,  0.746919
846,  0.802186,  0.804535
847,  0.861224,  0.860245
848,  0.916571,  0.913671
849,  0.966518,  0.964571
850,  1.010389,  1.010620
851,  1.048024,  1.049079
852,  1.079467,  1.079888
853,  1.104862,  1.104972
854,  1.124459,  1.125032
855,  1.138695,  1.139489
856,  1.148304,  1.148465
857,  1.154446,  1.153728
858,  1.158842,  1.158082
859,  1.163793,  1.163817
860,  1.171892,  1.172331
861,  1.185233,  1.185299
862,  1.204187,  1.203912
863,  1.226208,  1.226458
864,  1.245613,  1.247166
865,  1.255392,  1.257364
866,  1.250477,  1.250706
867,  1.229795,  1.228102
868,  1.195680,  1.194831
869,  1.151986,  1.154743
870,  1.102598,  1.108698
871,  1.050755,  1.056412
872,  0.998896,  0.999872
873,  0.948727,  0.944703
874,  0.901310,  0.896093
875,  0.857110,  0.854696
876,  0.815980,  0.817568
877,  0.777172,  0.781296
878,  0.739509,  0.743663
879,  0.701849,  0.703797
880,  0.663688,  0.662437
881,  0.625533,  0.622101
882,  0.588764,  0.585613
883,  0.555226,  0.554147
884,  0.526980,  0.527713
885,  0.506368,  0.507545
886,  0.496179,  0.496789
887,  0.499584,  0.499040
888,  0.519434,  0.517379
889,  0.556828,  0.553931
890,  0.609727,  0.607894
891,  0.673038,  0.673564
892,  0.740417,  0.742267
893,  0.806314,  0.807397
894,  0.866906,  0.866631
895,  0.919953,  0.919406
896,  0.964268,  0.964020
897,  0.999297,  0.998501
898,  1.024988,  1.023373
899,  1.041798,  1.040618
900,  1.050690,  1.050573
901,  1.053062,  1.053007
902,  1.050689,  1.049590
903,  1.045715,  1.043804
904,  1.040676,  1.039617
905,  1.038447,  1.039806
906,  1.041976,  1.045205
907,  1.053666,  1.056415
908,  1.074494,  1.074896
909,  1.103024,  1.101006
910,  1.134696,  1.132005
911,  1.162390,  1.161355
912,  1.179128,  1.180275
913,  1.181349,  1.182924
914,  1.169841,  1.169941
915,  1.148159,  1.146781
916,  1.120591,  1.120022
917,  1.090966,  1.093250
918,  1.062233,  1.065886
919,  1.036398,  1.038128
920,  1.014532,  1.013702
921,  0.996730,  0.994959
922,  0.982037,  0.980419
923,  0.968454,  0.967170
924,  0.953157,  0.952248
925,  0.933080,  0.932643
926,  0.905956,  0.906057
927,  0.871497,  0.872208
928,  0.831772,  0.832952
929,  0.790306,  0.791463
930,  0.750769,  0.751546
931,  0.716288,  0.716623
932,  0.689355,  0.688901
933,  0.671844,  0.670286
934,  0.664875,  0.663015
935,  0.668563,  0.667664
936,  0.681910,  0.682233
937,  0.703023,  0.703891
938,  0.729645,  0.730124
939,  0.759766,  0.759012
940,  0.792114,  0.790003
941,  0.826405,  0.824035
942,  0.863243,  0.862092
943,  0.903483,  0.903925
944,  0.947046,  0.948152
945,  0.991971,  0.992717
946,  1.034902,  1.034874
947,  1.072749,  1.072052
948,  1.103931,  1.103290
949,  1.128496,  1.128738
950,  1.147655,  1.148327
951,  1.163223,  1.162792
952,  1.177157,  1.175868
953,  1.191170,  1.192026
954,  1.206433,  1.211662
955,  1.223394,  1.231457
956,  1.241735,  1.248398
957,  1.260430,  1.261958
958,  1.277822,  1.273677
959,  1.291578,  1.285212
960,  1.298522,  1.295520
961,  1.294761,  1.298595
962,  1.276946,  1.284743
963,  1.244354,  1.248204
964,  1.199550,  1.194496
965,  1.146802,  1.136079
966,  1.090183,  1.081891
967,  1.032672,  1.032446
968,  0.976085,  0.982464
969,  0.921304,  0.928302
970,  0.868572,  0.872120
971,  0.817775,  0.817874
972,  0.768693,  0.767169
973,  0.721193,  0.719476
974,  0.675320,  0.673824
975,  0.631308,  0.630118
976,  0.589552,  0.589183
977,  0.550600,  0.551564
978,  0.515212,  0.516898
979,  0.484493,  0.485118
980,  0.460074,  0.458427
981,  0.444313,  0.441616
982,  0.440392,  0.439381
983,  0.451992,  0.453702
984,  0.482084,  0.484622
985,  0.530946,  0.532006
986,  0.594807,  0.594353
987,  0.666712,  0.666070
988,  0.739091,  0.738585
989,  0.805939,  0.805235
990,  0.863560,  0.863205
991,  0.910267,  0.910975
992,  0.945774,  0.946780
993,  0.970643,  0.970800
994,  0.985912,  0.985798
995,  0.992878,  0.993572
996,  0.993014,  0.994245
997,  0.987970,  0.988984
998,  0.979654,  0.980152
999,  0.970338,  0.970393
1000,  0.962752,  0.962525
1001,  0.960010,  0.959440
1002,  0.965206,  0.964270
1003,  0.980626,  0.980007
1004,  1.006750,  1.007090
1005,  1.041302,  1.042014
1006,  1.078822,  1.078936
1007,  1.112006,  1.111666
1008,  1.134987,  1.135152
1009,  1.145864,  1.146573
1010,  1.146365,  1.146163
1011,  1.139948,  1.138344
1012,  1.130249,  1.129197
1013,  1.120336,  1.120833
1014,  1.112457,  1.112599
1015,  1.107947,  1.106962
1016,  1.107180,  1.106807
1017,  1.109542,  1.110389
1018,  1.113466,  1.114153
1019,  1.116514,  1.116090
1020,  1.115467,  1.114517
1021,  1.106593,  1.106459
1022,  1.086650,  1.087926
1023,  1.054728,  1.055823
1024,  1.013329,  1.011171
1025,  0.967095,  0.960981
1026,  0.920603,  0.914653
1027,  0.877212,  0.876743
1028,  0.838948,  0.844146
1029,  0.806712,  0.812112
1030,  0.780472,  0.781883
1031,  0.759440,  0.758154
1032,  0.742312,  0.741383
1033,  0.727581,  0.727515
1034,  0.713911,  0.713497
1035,  0.700463,  0.699647
1036,  0.687149,  0.687252
1037,  0.674774,  0.676522
1038,  0.665176,  0.667581
1039,  0.661327,  0.662694
1040,  0.667154,  0.666666
1041,  0.686467,  0.684712
1042,  0.720869,  0.719462
1043,  0.768074,  0.768693
1044,  0.822677,  0.825217
1045,  0.878826,  0.881070
1046,  0.932298,  0.932730
1047,  0.980915,  0.980631
1048,  1.023994,  1.024751
1049,  1.061635,  1.063337
1050,  1.094225,  1.095797
1051,  1.122167,  1.123551
1052,  1.145783,  1.147165
1053,  1.165352,  1.166129
1054,  1.181208,  1.180737
1055,  1.193893,  1.192448
1056,  1.204334,  1.202954
1057,  1.213970,  1.212893
1058,  1.224688,  1.222675
1059,  1.238262,  1.234749
1060,  1.255129,  1.251994
1061,  1.272940,  1.273142
1062,  1.286218,  1.290559
1063,  1.288448,  1.293405
1064,  1.275486,  1.276108
1065,  1.247173,  1.243031
1066,  1.206257,  1.202224
1067,  1.156501,  1.157609
1068,  1.101449,  1.107761
1069,  1.043964,  1.050166
1070,  0.986190,  0.986861
1071,  0.929644,  0.924590
1072,  0.875333,  0.868802
1073,  0.823826,  0.820057
1074,  0.775291,  0.775626
1075,  0.729516,  0.732583
1076,  0.685997,  0.689386
1077,  0.644176,  0.645880
1078,  0.603810,  0.603121
1079,  0.565257,  0.562998
1080,  0.529468,  0.527084
1081,  0.497807,  0.496010
1082,  0.471979,  0.470800
1083,  0.454183,  0.454132
1084,  0.447334,  0.449003
1085,  0.455022,  0.457401
1086,  0.480671,  0.481680
1087,  0.525599,  0.524744
1088,  0.586995,  0.586219
1089,  0.658056,  0.659038
1090,  0.730704,  0.732348
1091,  0.798457,  0.798717
1092,  0.857459,  0.856579
1093,  0.906035,  0.905995
1094,  0.943854,  0.944981
1095,  0.971297,  0.971671
1096,  0.989153,  0.987927
1097,  0.998506,  0.996911
1098,  1.000695,  0.999751
1099,  0.997297,  0.996928
1100,  0.990146,  0.989720
1101,  0.981409,  0.980443
1102,  0.973686,  0.972248
1103,  0.970009,  0.968351
1104,  0.973559,  0.971820
1105,  0.986926,  0.985683
1106,  1.011033,  1.010980
1107,  1.044061,  1.044828
1108,  1.080921,  1.081472
1109,  1.114365,  1.114349
1110,  1.138095,  1.137992
1111,  1.149519,  1.149672
1112,  1.149833,  1.149635
1113,  1.142310,  1.141410
